run_id	stage	dataset	dataset_slug	backbone	variant	seed	seeds	hparams_id	hparams_json	status	balanced_accuracy	accuracy	best_val_balanced_accuracy	best_epoch	run_dir	config	job_name	notes
stage1_screen_bcic2a_cbramod_coords3d_rbf_axesdiag_n4_pair64_s42	stage1_screen	bcic_2a	bcic2a	cbramod	coords3d_rbf	42	42	coords3d_rbf_axesdiag_n4_pair64	"{""graph_depth"":0,""native_pair_dim"":64,""spatial_embedding_kwargs"":{""anchor_mode"":""axes_diagonal"",""n_rbf"":4}}"	completed	0.3559027777777778	0.3559027777777778	0.3324652777777778	29	results/spatial_search/runs/bcic_2a_cbramod_coords3d_rbf_full_seed42_same_layout_2026-05-17-0649	configs/eegfm_bench/generated/spatial_search/stage1_screen/bcic2a/cbramod/stage1_screen_bcic2a_cbramod_coords3d_rbf_axesdiag_n4_pair64_s42.yaml	ss_s1_bcic2a_cbramod_c3_rbf_axesdiag_n4_pair64_s42	Euclidean anchor-RBF native bias with diagonal anchors
stage1_screen_bcic2a_cbramod_coords3d_rbf_axes_n8_pair128_s42	stage1_screen	bcic_2a	bcic2a	cbramod	coords3d_rbf	42	42	coords3d_rbf_axes_n8_pair128	"{""graph_depth"":0,""native_pair_dim"":128,""spatial_embedding_kwargs"":{""anchor_mode"":""axes"",""n_rbf"":8}}"	completed	0.2960069444444444	0.2960069444444444	0.3246527777777778	24	results/spatial_search/runs/bcic_2a_cbramod_coords3d_rbf_full_seed42_same_layout_2026-05-17-0650	configs/eegfm_bench/generated/spatial_search/stage1_screen/bcic2a/cbramod/stage1_screen_bcic2a_cbramod_coords3d_rbf_axes_n8_pair128_s42.yaml	ss_s1_bcic2a_cbramod_c3_rbf_axes_n8_pair128_s42	Euclidean anchor-RBF larger pair projection
stage1_screen_bcic2a_cbramod_coords3d_geodesic_rbf_axes_n6_pair64_s42	stage1_screen	bcic_2a	bcic2a	cbramod	coords3d_geodesic_rbf	42	42	coords3d_geodesic_rbf_axes_n6_pair64	"{""graph_depth"":0,""native_pair_dim"":64,""spatial_embedding_kwargs"":{""anchor_mode"":""axes"",""n_rbf"":6}}"	completed	0.3177083333333333	0.3177083333333333	0.3602430555555555	26	results/spatial_search/runs/bcic_2a_cbramod_coords3d_geodesic_rbf_full_seed42_same_layout_2026-05-17-0651	configs/eegfm_bench/generated/spatial_search/stage1_screen/bcic2a/cbramod/stage1_screen_bcic2a_cbramod_coords3d_geodesic_rbf_axes_n6_pair64_s42.yaml	ss_s1_bcic2a_cbramod_c3_geodesic_rbf_axes_n6_pair64_s42	Spherical geodesic anchor-RBF native bias
stage1_screen_bcic2a_cbramod_coords3d_geodesic_rbf_axesdiag_n4_pair64_s42	stage1_screen	bcic_2a	bcic2a	cbramod	coords3d_geodesic_rbf	42	42	coords3d_geodesic_rbf_axesdiag_n4_pair64	"{""graph_depth"":0,""native_pair_dim"":64,""spatial_embedding_kwargs"":{""anchor_mode"":""axes_diagonal"",""n_rbf"":4}}"	completed	0.3576388888888889	0.3576388888888889	0.33333333333333337	31	results/spatial_search/runs/bcic_2a_cbramod_coords3d_geodesic_rbf_full_seed42_same_layout_2026-05-17-0700	configs/eegfm_bench/generated/spatial_search/stage1_screen/bcic2a/cbramod/stage1_screen_bcic2a_cbramod_coords3d_geodesic_rbf_axesdiag_n4_pair64_s42.yaml	ss_s1_bcic2a_cbramod_c3_geodesic_rbf_axesdiag_n4_pair64_s42	Spherical geodesic anchor-RBF native bias with diagonal anchors
stage1_screen_bcic2a_cbramod_coords3d_pair64_graph1_k4_s42	stage1_screen	bcic_2a	bcic2a	cbramod	coords3d	42	42	coords3d_pair64_graph1_k4	"{""graph_depth"":1,""graph_k_neighbors"":4,""graph_sigma_scale"":1.0,""native_pair_dim"":64}"	planned						configs/eegfm_bench/generated/spatial_search/stage1_screen/bcic2a/cbramod/stage1_screen_bcic2a_cbramod_coords3d_pair64_graph1_k4_s42.yaml	ss_s1_bcic2a_cbramod_c3_pair64_graph1_k4_s42	3D native bias plus one k-neighborhood graph layer
stage1_screen_bcic2a_cbramod_coords3d_geodesic_rbf_pair64_graph1_k4_s42	stage1_screen	bcic_2a	bcic2a	cbramod	coords3d_geodesic_rbf	42	42	coords3d_geodesic_rbf_pair64_graph1_k4	"{""graph_depth"":1,""graph_k_neighbors"":4,""graph_sigma_scale"":1.0,""native_pair_dim"":64,""spatial_embedding_kwargs"":{""anchor_mode"":""axes"",""n_rbf"":6}}"	completed	0.3064236111111111	0.3064236111111111	0.3298611111111111	32	results/spatial_search/runs/bcic_2a_cbramod_coords3d_geodesic_rbf_full_seed42_same_layout_2026-05-17-0701	configs/eegfm_bench/generated/spatial_search/stage1_screen/bcic2a/cbramod/stage1_screen_bcic2a_cbramod_coords3d_geodesic_rbf_pair64_graph1_k4_s42.yaml	ss_s1_bcic2a_cbramod_c3_geodesic_rbf_pair64_graph1_k4_s42	Geodesic RBF native bias plus one k-neighborhood graph layer
stage1_screen_motor_mv_img_biot_coords3d_gain0p10_s42	stage1_screen	motor_mv_img	motor_mv_img	biot	coords3d	42	42	coords3d_gain0p10	"{""spatial_init_gain"":0.1}"	planned						configs/eegfm_bench/generated/spatial_search/stage1_screen/motor_mv_img/biot/stage1_screen_motor_mv_img_biot_coords3d_gain0p10_s42.yaml	ss_s1_motor_mv_img_biot_c3_gain0p10_s42	BIOT 3D coordinate token residual
stage1_screen_motor_mv_img_biot_coords3d_rbf_axes_n6_gain0p10_s42	stage1_screen	motor_mv_img	motor_mv_img	biot	coords3d_rbf	42	42	coords3d_rbf_axes_n6_gain0p10	"{""spatial_embedding_kwargs"":{""anchor_mode"":""axes"",""n_rbf"":6},""spatial_init_gain"":0.1}"	completed	0.2819711917823106	0.28156365557316426	0.2825241323527847	26	results/spatial_search/runs/motor_mv_img_biot_coords3d_rbf_full_seed42_same_layout_2026-05-17-0702	configs/eegfm_bench/generated/spatial_search/stage1_screen/motor_mv_img/biot/stage1_screen_motor_mv_img_biot_coords3d_rbf_axes_n6_gain0p10_s42.yaml	ss_s1_motor_mv_img_biot_c3_rbf_axes_n6_gain0p10_s42	BIOT Euclidean anchor-RBF coordinate token residual
stage1_screen_motor_mv_img_biot_coords3d_geodesic_rbf_axes_n6_gain0p10_s42	stage1_screen	motor_mv_img	motor_mv_img	biot	coords3d_geodesic_rbf	42	42	coords3d_geodesic_rbf_axes_n6_gain0p10	"{""spatial_embedding_kwargs"":{""anchor_mode"":""axes"",""n_rbf"":6},""spatial_init_gain"":0.1}"	completed	0.28144376562197304	0.2810353935552034	0.2825241323527847	26	results/spatial_search/runs/motor_mv_img_biot_coords3d_geodesic_rbf_full_seed42_same_layout_2026-05-17-0711	configs/eegfm_bench/generated/spatial_search/stage1_screen/motor_mv_img/biot/stage1_screen_motor_mv_img_biot_coords3d_geodesic_rbf_axes_n6_gain0p10_s42.yaml	ss_s1_motor_mv_img_biot_c3_geodesic_rbf_axes_n6_gain0p10_s42	BIOT spherical geodesic anchor-RBF token residual
stage1_screen_motor_mv_img_biot_coords3d_reference_gain0p10_s42	stage1_screen	motor_mv_img	motor_mv_img	biot	coords3d_reference	42	42	coords3d_reference_gain0p10	"{""spatial_init_gain"":0.1}"	completed	0.28609806228471796	0.28578975171685156	0.2929766073158012	16	results/spatial_search/runs/motor_mv_img_biot_coords3d_reference_full_seed42_same_layout_2026-05-17-0712	configs/eegfm_bench/generated/spatial_search/stage1_screen/motor_mv_img/biot/stage1_screen_motor_mv_img_biot_coords3d_reference_gain0p10_s42.yaml	ss_s1_motor_mv_img_biot_c3_reference_gain0p10_s42	BIOT 3D coordinates plus reference metadata
stage1_screen_motor_mv_img_labram_coords3d_residual_s42	stage1_screen	motor_mv_img	motor_mv_img	labram	coords3d	42	42	coords3d_residual	"{""spatial_pos_mode"":""residual""}"	planned						configs/eegfm_bench/generated/spatial_search/stage1_screen/motor_mv_img/labram/stage1_screen_motor_mv_img_labram_coords3d_residual_s42.yaml	ss_s1_motor_mv_img_labram_c3_residual_s42	3D coordinate residual on native positions
